Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi
Reliance Industries Ltd.,RELIANCE,"Human rights assessment of Saudi World Cup bid ""omitted glaring risks"" says Amnesty",2024-10-30,Neutral,RELIANCE,-0.2732,Negative,0
Reliance Industries Ltd.,RELIANCE,Iran backs Japanâ€™s call for Kuril Islands talks with Russia amid Moscow â€˜betrayalâ€™ in Gulf territorial dispute,2023-08-14,Negative,RELIANCE,-0.4404,Negative,0
Reliance Industries Ltd.,RELIANCE,"Kyivâ€™s sanctions on Lukoil have riled Budapest, which has refused to divest from Moscowâ€™s cheap crude. Calls from Hungary and neighboring Slovakia for Brussels to step in have fallen on deaf ears.",2024-08-22,Neutral,RELIANCE,-0.8126,Negative,0
Reliance Industries Ltd.,RELIANCE,India Election Results,2024-06-04,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,This AI Tool Directly Generates Laser Cutting and CNC Project Files: Meet DesignFind AIMake,2024-10-31,Negative,RELIANCE,-0.128,Negative,0
Reliance Industries Ltd.,RELIANCE,"Massachusetts will phase out use of hotels and motels to shelter homeless families, governor says",2024-11-22,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"San Francisco is paying millions to end reliance on this iconic, but ancient technology â€” floppy disks still powering the Muni Metro light rail system on DOS software",2024-10-31,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,[Removed],2024-11-21,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Company owned by billionaires Andrew and Nicola Forrest hopes to expand sweet potato production,2024-11-18,Negative,RELIANCE,0.7964,Positive,0
Reliance Industries Ltd.,RELIANCE,Copilot+ PCs will finally feel like truly productive AI PCs once this new Microsoft 365 Copilot feature rolls out,2024-11-19,Positive,RELIANCE,0.6597,Positive,0
Reliance Industries Ltd.,RELIANCE,Warcraft 2: Remastered art pops up online ahead of WOW Direct,2024-11-07,Neutral,RELIANCE,0.5859,Positive,0
Reliance Industries Ltd.,RELIANCE,The $10 Costco Staple I Buy Once a Year Every November (Itâ€™s So Much Cheaper!),2024-11-01,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Why the Knicks are counting on the 'king of New York' to level up again,2024-10-25,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Rival search engines Ecosia and Qwant launch European Search Perspective, a joint venture to develop an index of the web to reduce reliance on Google and Bing",2024-11-12,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Save up to $2,000 with exclusive Bluetti portable power station Black Friday deals",2024-11-21,Neutral,RELIANCE,0.5719,Positive,0
Reliance Industries Ltd.,RELIANCE,Microsoft launches two data center infrastructure chips to speed AI applications,2024-11-19,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Will Modern Lenses Have an Increased Dependence on Lens Corrections?,2024-11-15,Negative,RELIANCE,0.2732,Positive,0
Reliance Industries Ltd.,RELIANCE,Disney Bets on Korean and Japanese Originals in Asia Growth Push,2024-11-21,Neutral,RELIANCE,0.5818,Positive,0
Reliance Industries Ltd.,RELIANCE,EU could face gas shortages â€“ FT,2024-11-07,Neutral,RELIANCE,-0.1531,Negative,0
Reliance Industries Ltd.,RELIANCE,Steve Madden says it will cut production in China to avoid Trump tariffs,2024-11-08,Neutral,RELIANCE,-0.5106,Negative,0
Reliance Industries Ltd.,RELIANCE,Meta is reportedly developing its own AI search engine,2024-10-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,One thing Trump and Obama have in common: a fondness for 'czars',2024-11-15,Negative,RELIANCE,0.5423,Positive,0
Reliance Industries Ltd.,RELIANCE,Recycled plastic becomes stone-like sheets for sustainable furniture designs,2024-10-28,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Sources: Reliance Retail plans to leverage its 3,000 supermarkets to catch up with India's quick commerce boom, which is expected to hit $6B in sales in 2024 (Reuters)",2024-10-30,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"SMIC's Shanghai-listed shares are up 120% from a September 2024 low, outperforming Nvidia and TSMC, on an expected boost from China's chip self-reliance push (Bloomberg)",2024-11-20,Positive,RELIANCE,0.4215,Positive,0
Reliance Industries Ltd.,RELIANCE,Public school principals face challenges with philanthropic funding in Australia,2024-10-31,Negative,RELIANCE,0.0772,Positive,0
Reliance Industries Ltd.,RELIANCE,"No more Google reliance, says EU, so itâ€™s building its own European search index",2024-11-12,Positive,RELIANCE,-0.296,Negative,0
Reliance Industries Ltd.,RELIANCE,Inside Elon Muskâ€™s messy breakup with OpenAI,2024-11-18,Negative,RELIANCE,-0.3612,Negative,0
Reliance Industries Ltd.,RELIANCE,iPhone Exports From India Surge 33% as Apple Reduces China Reliance,2024-10-29,Neutral,RELIANCE,0.2,Positive,0
Reliance Industries Ltd.,RELIANCE,EU reliance on US for security â€œno longer tenableâ€,2024-11-05,Negative,RELIANCE,0.34,Positive,0
Reliance Industries Ltd.,RELIANCE,Lil Nas X Will Bounce Back From His Comeback With Upcoming Single â€˜Light Againâ€™,2024-11-11,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Intel says it's bringing back free office coffee to boost morale after a rough year,2024-11-07,Neutral,RELIANCE,0.7184,Positive,0
Reliance Industries Ltd.,RELIANCE,"Boost Mobile has evolved beyond its MVNO roots, declares its own 5G network is ready to compete",2024-11-11,Negative,RELIANCE,0.6369,Positive,0
Reliance Industries Ltd.,RELIANCE,Trump plans to name Rep. Mike Waltz as national security adviser,2024-11-12,Positive,RELIANCE,0.34,Positive,0
Reliance Industries Ltd.,RELIANCE,"How Microsoft Flight Simulator 2024 uses machine learning AI, and how much of your data it might need",2024-11-19,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Is ChatGPT Your Therapist?,2024-11-18,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Sleep Smarter: 10 Game-Changing Tech Innovations for Better Rest,2024-10-28,Neutral,RELIANCE,0.7096,Positive,0
Reliance Industries Ltd.,RELIANCE,"What We Do in the Shadows Champions Found Families, No Matter How Dysfunctional",2024-11-12,Positive,RELIANCE,0.5149,Positive,0
Reliance Industries Ltd.,RELIANCE,Chinese state-owned nuclear company claims breakthrough with radiation detection chip,2024-10-28,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,2 maps show how Americans rely on income like Social Security more than they used to,2024-11-15,Negative,RELIANCE,0.5994,Positive,0
Reliance Industries Ltd.,RELIANCE,Scythe Works Without Borders,2024-10-28,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Intel to Beleaguered Staffers: Ok, You Can Have Office Coffee Again",2024-11-08,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Asylum seekers moved off Bibby Stockholm barge,2024-10-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Facebookâ€™s Algorithms Think a Small English Community Is Up to No Good,2024-11-11,Neutral,RELIANCE,-0.3412,Negative,0
Reliance Industries Ltd.,RELIANCE,Jerry on 3-4 start: 'Rougher go than I anticipated',2024-11-01,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Conservative Masculinityâ€™s Contradictory Attitude Toward Gay Men Has a Long History,2024-11-20,Positive,RELIANCE,-0.34,Negative,0
Reliance Industries Ltd.,RELIANCE,New Data Shows AI Companies Love 'Premium Publisher' Content,2024-11-11,Neutral,RELIANCE,0.6369,Positive,0
Reliance Industries Ltd.,RELIANCE,Jeff Bezos Reportedly Stops Washington Post From Making a Presidential Endorsement,2024-10-25,Neutral,RELIANCE,0.1779,Positive,0
Reliance Industries Ltd.,RELIANCE,Here's who Trump has picked as cabinet members and key advisers,2024-11-12,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Apple Silicon Unified Memory: How Much Mac RAM Do You Need?,2024-11-05,Negative,RELIANCE,0.3818,Positive,0
Reliance Industries Ltd.,RELIANCE,"US Armyâ€™s new 1,000-mile range drone to deliver 24-hour surveillance power",2024-11-01,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,I used the Pixel 9 Pro XL for two months â€” here's what I like (and dislike),2024-10-28,Neutral,RELIANCE,-0.0258,Neutral,0
Reliance Industries Ltd.,RELIANCE,India's Reliance builds a Gigawatt data center with Nvidia Blackwell AI GPUs,2024-10-28,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"This Week in Security: Hardware Attacks, IoT Security, and More",2024-11-15,Negative,RELIANCE,0.2263,Positive,0
Reliance Industries Ltd.,RELIANCE,Test iPhone 17 models are reportedly already being developed in India,2024-10-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Teslas Are Involved in More Fatal Accidents Than Any Other Brand, Study Finds",2024-11-22,Neutral,RELIANCE,-0.7485,Negative,0
Reliance Industries Ltd.,RELIANCE,Democrats Need a New Immigrant Playbook,2024-11-22,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"This disaster relief nonprofit is pioneering a clean energy alternative to noisy, polluting generators",2024-10-30,Neutral,RELIANCE,0.2732,Positive,0
Reliance Industries Ltd.,RELIANCE,AI: Your Career's Silent Killer,2024-11-07,Neutral,RELIANCE,-0.6486,Negative,0
Reliance Industries Ltd.,RELIANCE,Beware AI Voting Assistants: Impact On Swing States In The 2024 U.S. Election,2024-11-04,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,DPIIT approves RCap's acquisition by IndusInd International Holdings,2024-11-20,Positive,RELIANCE,0.4019,Positive,0
Reliance Industries Ltd.,RELIANCE,Kuo: iPhone 17 will use new Wi-Fi and Bluetooth chip made in-house by Apple,2024-10-31,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Apple's Next iPhone SE Could Launch in March,2024-11-21,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"UC San Diego, Tsinghua University researchers just made AI way better at knowing when to ask for help",2024-11-04,Positive,RELIANCE,0.6808,Positive,0
Reliance Industries Ltd.,RELIANCE,'Will you buy fewer plastic bottles?' A simple question can change our behavior,2024-11-20,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,OpenAI execs mused over Cerebras acquisition in 2017 â€” to mitigate predicted Nvidia supply woes,2024-11-18,Negative,RELIANCE,-0.4404,Negative,0
Reliance Industries Ltd.,RELIANCE,UK finance regulator wants businesses to better prepare for IT meltdowns,2024-11-04,Positive,RELIANCE,0.4404,Positive,0
Reliance Industries Ltd.,RELIANCE,How Connectyâ€™s AI context mapping could end enterprise data pipeline chaos,2024-11-12,Positive,RELIANCE,-0.5719,Negative,0
Reliance Industries Ltd.,RELIANCE,"Meta Takes Step To Replace Google Index In AI Search via @sejournal, @martinibuster",2024-10-30,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Reliance Power shares hit 5% lower circuit after SECI debars co from its tenders for 3 years,2024-11-08,Neutral,RELIANCE,0.1531,Positive,0
Reliance Industries Ltd.,RELIANCE,Apple rumored to ditch Broadcom Wi-Fi for own design in iPhone 17,2024-10-31,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Logitech G915 X Keyboard review: Stylish and slim,2024-11-06,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India's iPhone exports jump up to $6 billion in six months,2024-10-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Apple Q3 FY2024 Results,2024-10-31,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"Tesla's self-driving mode is 'a bit stressful' to use, the cofounder of a robotaxi company backed by Amazon says",2024-10-31,Negative,RELIANCE,-0.3612,Negative,0
Reliance Industries Ltd.,RELIANCE,OpenAI is taking a page out of Big Tech's playbook by reportedly building its own chips,2024-10-31,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,"China a â€˜decisive enablerâ€™ of Russiaâ€™s war in Ukraine, says Nato in stern rebuke",2024-07-11,Neutral,RELIANCE,-0.5994,Negative,0
Reliance Industries Ltd.,RELIANCE,Stocks in focus: KKR raises stake in Reliance Retail; ICICI Bank's CEO reappointed; L&T revises buyback price,2023-09-12,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India's 2023 Cricket World Cup projected to double digital ad revenue,2023-09-19,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Indian stock indices slump amid global market weakness and domestic concerns,2023-09-20,Neutral,RELIANCE,-0.6215,Negative,0
Reliance Industries Ltd.,RELIANCE,Union Bank of India stock rallies amid market downturn,2023-09-20,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Indian equity markets suffer losses amid increased selling pressure,2023-09-20,Neutral,RELIANCE,-0.743,Negative,0
Reliance Industries Ltd.,RELIANCE,Indian stock market indices extend losses for second day led by banking and energy sectors,2023-09-20,Neutral,RELIANCE,0.0258,Neutral,0
Reliance Industries Ltd.,RELIANCE,Indian Stock Market Ends Flat Amid Global Influences and Sectoral Shifts,2023-09-25,Positive,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Indian bluechip stocks underperform led by Wipro's 36% downturn,2023-09-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Bearish Trend Hits Indian Stock Market Amid Global Cues and Rising Us Bond Yields,2023-10-04,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Reliance Industries Tata Consumer Others Expected to Rebound Despite Underperformance,2023-10-10,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India's market outlook improves CLSA raises allocation to 20% 'overweight',2023-10-11,Neutral,RELIANCE,0.0772,Positive,0
Reliance Industries Ltd.,RELIANCE,Nvidia strikes deals with Reliance Tata in deepening India AI bet,2023-09-08,Negative,RELIANCE,-0.3612,Negative,0
Reliance Industries Ltd.,RELIANCE,CLSA upgrades India's regional allocation favoring equities amid economic upswing,2023-10-11,Neutral,RELIANCE,0.4215,Positive,0
Reliance Industries Ltd.,RELIANCE,Reliance Walt Disney close $8.5 billion merger of Indian media assets,2024-11-14,Negative,RELIANCE,0.1779,Positive,0
Reliance Industries Ltd.,RELIANCE,Billionaire Gautam Adani of India's Adani Group charged in US with bribery fraud,2024-11-20,Neutral,RELIANCE,-0.8808,Negative,0
Reliance Industries Ltd.,RELIANCE,Amazon joins India's quick commerce race with trials for 15-minute grocery delivery,2024-12-10,Negative,RELIANCE,0.1779,Positive,0
Reliance Industries Ltd.,RELIANCE,Reliance stock supported by 54% EBITDA share from consumer segments - UBS,2024-09-30,Negative,RELIANCE,0.5423,Positive,0
Reliance Industries Ltd.,RELIANCE,India stocks lower at close of trade; Nifty 50 down 2.12%,2024-10-03,Negative,RELIANCE,0.128,Positive,0
Reliance Industries Ltd.,RELIANCE,Indian tribunal approves $8.5 billion Disney Reliance media assets merger,2024-08-30,Neutral,RELIANCE,0.5267,Positive,0
Reliance Industries Ltd.,RELIANCE,Trader Vitol sells Venezuelan oil to Indian refiners trade sources say,2024-10-08,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India sends 100 antitrust queries for Reliance Disney $8.5 billion merger sources say,2024-07-22,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-10-09,Neutral,RELIANCE,0.128,Positive,0
Reliance Industries Ltd.,RELIANCE,Disney Reliance overcome cricket concerns to win approval for $8.5 billion India merger,2024-08-28,Neutral,RELIANCE,0.7845,Positive,0
Reliance Industries Ltd.,RELIANCE,Analysis-To seal India merger Disney-Reliance may need to dilute cricket dominance,2024-08-22,Neutral,RELIANCE,0.2023,Positive,0
Reliance Industries Ltd.,RELIANCE,Trump pick Rubio could harden oil sanctions on Iran Venezuela,2024-11-14,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,HDFC Bank set to receive $600m inflow due to Sensex FTSE rejig,2023-09-08,Negative,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Reliance Jio seeks $2 billion in loans for 5G equipment purchase,2023-09-06,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,2023-09-06,Neutral,RELIANCE,0.3182,Positive,0
Reliance Industries Ltd.,RELIANCE,Indian stocks surge as strong earnings offset pre-Fed gloom,2023-07-26,Positive,RELIANCE,0.3228,Positive,0
Reliance Industries Ltd.,RELIANCE,Asian stocks pressured by China jitters India outperforms,2023-07-17,Neutral,RELIANCE,-0.2263,Negative,0
Reliance Industries Ltd.,RELIANCE,Indian stocks rise on strong bank earnings Asian markets advance,2023-01-23,Negative,RELIANCE,0.9106,Positive,0
Reliance Industries Ltd.,RELIANCE,Asian stocks track Wall St higher China lags on economic concerns,2023-07-18,Neutral,RELIANCE,-0.3612,Negative,0
Reliance Industries Ltd.,RELIANCE,Reliance spin-off Jio Financial valued at $20 billion above estimates,2023-07-20,Negative,RELIANCE,0.4404,Positive,0
Reliance Industries Ltd.,RELIANCE,Nifty tops 19800 ahead of Fed outcome India VIX jumps 6%,2023-07-26,Positive,RELIANCE,0.7184,Positive,0
Reliance Industries Ltd.,RELIANCE,Indian indices turn sour for 2nd day in a row Sensex sheds 350 pts banks fall,2023-08-09,Neutral,RELIANCE,-0.2,Negative,0
Reliance Industries Ltd.,RELIANCE,India's Reliance appoints Ambani children to board in succession plan,2023-08-28,Neutral,RELIANCE,0.2023,Positive,0
Reliance Industries Ltd.,RELIANCE,Jio Infocomm in talks to raise $2 billion for 5G network gear from Ericsson,2023-09-04,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Reliance Jio to secure Rs 165.5B crore for 5G expansion from BNP Paribas,2023-09-05,Neutral,RELIANCE,0.34,Positive,0
Reliance Industries Ltd.,RELIANCE,Jio Financial Services to exit Nifty 50 and other NSE indices from September 7,2023-09-05,Neutral,RELIANCE,0.4019,Positive,0
Reliance Industries Ltd.,RELIANCE,Jio Financial Services set for removal from NSE indices,2023-09-05,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,India's Reliance misses profit estimates on weak fuel sales margin,2024-07-19,Neutral,RELIANCE,-0.2263,Negative,0
Reliance Industries Ltd.,RELIANCE,Factbox-What were India's antitrust concerns over Disney-Reliance deal,2024-08-29,Neutral,RELIANCE,0.0,Neutral,0
Reliance Industries Ltd.,RELIANCE,Analysis-Grip over cricket may lead to antitrust heat in Disney-Reliance India merger,2024-03-01,Neutral,RELIANCE,0.0,Neutral,0
