Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi
Tata Consultancy Services Ltd.,TCS,Whatâ€™s the best way to store leftovers?,2024-11-21,Neutral,TCS,0.6369,Positive,0
Tata Consultancy Services Ltd.,TCS,Why the running influencer Matt Choi was banned from the New York City Marathon,2024-11-08,Neutral,TCS,-0.4588,Negative,0
Tata Consultancy Services Ltd.,TCS,TCS stock holds Buy rating as analyst highlights attractive valuation at 27x PE,2025-01-10,Neutral,TCS,0.4404,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS share price dips post-ex-date for â‚¹17000 crore buyback plan,2023-11-24,Positive,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services concludes Rs 17000 crore buyback,2023-12-07,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Sensex hits record high led by HDFC Bank and LIC growth,2023-12-11,Neutral,TCS,0.7818,Positive,0
Tata Consultancy Services Ltd.,TCS,Viavi Solutions Selected by Claro Colombia to Improve Customer Service Using AI-Based Technology,2024-02-07,Neutral,TCS,0.5574,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services stock rating maintained by Jefferies after earnings,2024-04-12,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Navigating Growth Challenges in the IT Services Landscape,2024-05-06,Neutral,TCS,0.6404,Positive,0
Tata Consultancy Services Ltd.,TCS,Jefferies Report: Margin Expansion of IT Cos. in FY25 Faces Significant Hurdles,2024-06-10,Neutral,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,THYF â€“ Throwbot Carry System,2024-11-04,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,India's TCS beats Q1 view flags persistent demand uncertainty,2024-07-11,Neutral,TCS,-0.4404,Negative,0
Tata Consultancy Services Ltd.,TCS,Ratan Tata who put India's Tata Group on the global map dies at 86,2024-10-10,Neutral,TCS,-0.3818,Negative,0
Tata Consultancy Services Ltd.,TCS,India stocks higher at close of trade; Nifty 50 up 0.94%,2024-12-05,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,ICICI Securities lifts TCS to Buy on potential market share gains high margins,2025-01-02,Neutral,TCS,0.7003,Positive,0
Tata Consultancy Services Ltd.,TCS,Indian shares set for a muted start with the focus on TCS,2025-01-10,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,BofA reiterates TCS stock rating highlights known headwinds in Q3 performance,2025-01-10,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Goldman Sachs maintains Buy on TCS stock expects better FY26 vs FY25,2025-01-10,Neutral,TCS,0.4404,Positive,0
Tata Consultancy Services Ltd.,TCS,Investec raises TCS stock price target maintains Sell,2025-01-10,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy stock upgraded by Jefferies citing revival and growth potential,2024-07-12,Neutral,TCS,0.5818,Positive,0
Tata Consultancy Services Ltd.,TCS,What if they are all wrong? (2020),2024-11-05,Neutral,TCS,-0.4767,Negative,0
Tata Consultancy Services Ltd.,TCS,Isoleucine gate blocks K+ conduction in C-type inactivation,2024-11-12,Neutral,TCS,-0.2263,Negative,0
Tata Consultancy Services Ltd.,TCS,BaT Auction Success Story: Coming Full-Circle With an MG TC,2024-11-20,Positive,TCS,0.5719,Positive,0
Tata Consultancy Services Ltd.,TCS,Amy Robach Celebrates Breast Cancer Milestone With T.J. Holmes,2024-10-31,Neutral,TCS,-0.1779,Negative,0
Tata Consultancy Services Ltd.,TCS,Spotlight: TCS Increases Automotive Software Testing Speeds by 2x Using NVIDIA Generative AI,2024-11-22,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,All the celebrities running the 2024 TCS NYC Marathon â€”Â from Randall Park to â€˜Vampire Diariesâ€™ alum Claire Holt,2024-11-04,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Stock markets settle lower amid sharp selloff in IT stocks, weak global cues",2024-11-18,Neutral,TCS,-0.8249,Negative,0
Tata Consultancy Services Ltd.,TCS,Trump 2.0: The Indian IT sector may need to re-evaluate its US-centric model,2024-11-11,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"What explains TCS, Wipro, Infosys, TechM flocking to Nvidia",2024-10-28,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"The IT party is long over, but why are many investors still hanging on",2024-10-28,Neutral,TCS,0.2144,Positive,0
Tata Consultancy Services Ltd.,TCS,Amy Robach Talks 'Frustrating' Communication With T.J. Holmesâ€”'Annoys Me',2024-10-28,Neutral,TCS,-0.4404,Negative,0
Tata Consultancy Services Ltd.,TCS,"The IT party is long over, but investors continue to hang around",2024-10-28,Neutral,TCS,0.2144,Positive,0
Tata Consultancy Services Ltd.,TCS,"Mcap of 6 of top-10 most valued firms jump Rs 1 lakh cr; State Bank, ICICI Bank top gainers",2024-11-04,Neutral,TCS,0.6115,Positive,0
Tata Consultancy Services Ltd.,TCS,She ran the New York City Marathon drunk. And she'd do it again,2024-11-15,Neutral,TCS,-0.34,Negative,0
Tata Consultancy Services Ltd.,TCS,"Top 10 companies see valuation slump â‚¹1.55 crore, Reliance Industries biggest laggard & TCS biggest gainer",2024-11-11,Neutral,TCS,0.0023,Neutral,0
Tata Consultancy Services Ltd.,TCS,23andMe appoints three former CFOs as new directorsâ€”after the previous board all resigned,2024-10-31,Neutral,TCS,-0.25,Negative,0
Tata Consultancy Services Ltd.,TCS,India-based Reliance supercomputer to be powered by NVIDIA's new Blackwell AI GPUs,2024-10-28,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Dinesh Karthik helms stroke awareness drive,2024-10-30,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,8 of top 10 most-valued firms lose nearly Rs 2 lakh crore in m-cap,2024-11-18,Neutral,TCS,-0.2263,Negative,0
Tata Consultancy Services Ltd.,TCS,"TCS, Infosys rally up to 4%. Will Trump win be really good for IT stocks?",2024-11-06,Neutral,TCS,0.9902,Positive,0
Tata Consultancy Services Ltd.,TCS,Stock market moves: Maruti Suzuki's share allotment LIC increases stake in BoB Wipro-NVIDIA collaboration,2023-11-21,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,Amy Robach 'Emotional' During Podcast While Speaking About T.J. Holmes,2024-11-06,Neutral,TCS,0.1531,Positive,0
Tata Consultancy Services Ltd.,TCS,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-10-31,Neutral,TCS,-0.2023,Negative,0
Tata Consultancy Services Ltd.,TCS,TCS inks cloud data migration deal with Air France-KLM,2024-11-07,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,16 E-Commerce Tools And Services To Enhance Customer Experience,2024-10-30,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Peter Weber answers burning questions ahead of NYC Marathon in Confession Cube,2024-11-04,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,How The New York City Marathon Became The Worldâ€™s â€˜Most Inclusive And Accessible Sporting Eventâ€™,2024-10-31,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,TCS shares in focus after signing deal with Air France-KLM to accelerate data-driven aviation,2024-11-08,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS top recruiter during third cluster of Summer Placements at IIMA,2024-11-19,Positive,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,Tools of the Trade: Ulrika Karlberg of Yard NYC,2024-10-29,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Bian ships latest iteration of its 'coreless banking' platfrom,2024-10-31,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-18,Neutral,TCS,-0.2023,Negative,0
Tata Consultancy Services Ltd.,TCS,Speed Read: A custom Yamaha RD400 by Roland Sands and more,2024-11-18,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Who won the NYC Marathon? 2024 winners, times and results",2024-11-04,Neutral,TCS,0.7783,Positive,0
Tata Consultancy Services Ltd.,TCS,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-11-18,Neutral,TCS,-0.2023,Negative,0
Tata Consultancy Services Ltd.,TCS,ãƒ•ã‚©ãƒ¼ãƒŸãƒ¥ãƒ©EãŒ11æœˆ5æ—¥ï½ž8æ—¥ã«ãƒ—ãƒ¬ã‚·ãƒ¼ã‚ºãƒ³ãƒ†ã‚¹ãƒˆã‚’å®Ÿæ–½,2024-11-07,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Brooklynites Cheer as NYC Marathon Runners Hit the Boroughâ€™s Streets,2024-11-05,Neutral,TCS,0.5106,Positive,0
Tata Consultancy Services Ltd.,TCS,Stock market update: Stocks that hit 52-week lows on NSE,2024-10-31,Neutral,TCS,-0.2023,Negative,0
Tata Consultancy Services Ltd.,TCS,Senior TCS employees receive lower variable pay,2024-11-11,Neutral,TCS,-0.3818,Negative,0
Tata Consultancy Services Ltd.,TCS,"Indian IT firms key beneficiaries of H-1B visa sponsorship, data shows",2024-11-13,Negative,TCS,0.4215,Positive,0
Tata Consultancy Services Ltd.,TCS,Sensex dips as banking sector struggles IT firms gain,2023-11-20,Neutral,TCS,0.4263,Positive,0
Tata Consultancy Services Ltd.,TCS,ASX taps TCS and Accenture for $125 million CHESS replacement,2023-11-20,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,TCS sets cutoff for shareholder eligibility in upcoming share buyback,2023-11-15,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,20X in 20 years: How Ratan Tata helped Indian retail investors make this return from a Tata company shares,2024-11-13,Negative,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS anticipates Q3 profit rise influenced by CEO strategies and partnerships,2023-10-03,Positive,TCS,0.8404,Positive,0
Tata Consultancy Services Ltd.,TCS,Suzlon Energy shares rise HDFC Bank tops turnover charts in Thursday's NSE session,2023-10-05,Neutral,TCS,0.965,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies IPO reserves shares for Tata Motors shareholders employees,2023-10-04,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies gears up for IPO with special provisions for Tata Motors shareholders,2023-10-05,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Nifty projected to hit 21000 by December 2023 says ICICI Direct,2023-10-11,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services Reports Modest Q2 Growth Misses Bloombergâ€™s Projection,2023-10-11,Neutral,TCS,0.3779,Positive,0
Tata Consultancy Services Ltd.,TCS,Cognizant forecasts quarterly revenue below estimates on weak corporate spending,2023-11-01,Neutral,TCS,-0.6404,Negative,0
Tata Consultancy Services Ltd.,TCS,BSE Sensex drops amid foreign fund outflows and sluggish Asian Market,2023-10-03,Positive,TCS,-0.4019,Negative,0
Tata Consultancy Services Ltd.,TCS,Indian stock indices advance following US Federal Reserve's rate decision,2023-11-02,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Reliance Industries leads as nine of India's top firms see market value surge,2023-11-06,Neutral,TCS,0.6939,Positive,0
Tata Consultancy Services Ltd.,TCS,Religare Broking lists five Diwali investment picks with 23% upside potential,2023-11-09,Neutral,TCS,0.2,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies announces IPO a first for Tata Group since 2004,2023-11-13,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Market valuation of top Indian firms sees mixed results amid global economic shifts,2023-11-13,Neutral,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,BSNL selects Nokia for â‚¹1000 crore OTN equipment contract,2023-11-13,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies sets IPO date for November 22,2023-11-14,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Motors shares gain on Tata Technologies IPO announcement,2023-11-15,Neutral,TCS,0.8808,Positive,0
Tata Consultancy Services Ltd.,TCS,LIC shifts focus to IT firms and HDFC Bank reduces stakes in other banks,2023-11-03,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Indian equities rebound TCS earnings anticipated as Bank of Baroda onboarding halted,2023-10-11,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Nifty 50 firms post strong Q2 results led by cyclicals,2023-10-31,Neutral,TCS,0.9184,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS stock underpriced as market overreacts to weak 3Q says UBS,2025-01-10,Neutral,TCS,-0.9269,Negative,0
Tata Consultancy Services Ltd.,TCS,Infosys stock downgraded to Hold price target raised to INR1760,2024-02-06,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services expands partnership with Standard Bank Group for securities settlement operations,2023-09-25,Neutral,TCS,0.3818,Positive,0
Tata Consultancy Services Ltd.,TCS,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,2023-09-25,Neutral,TCS,0.2975,Positive,0
Tata Consultancy Services Ltd.,TCS,Infosys and Wiproâ€™s NYSE Adrs Decline Amid Industry-Wide Growth Concerns,2023-09-28,Neutral,TCS,0.3818,Positive,0
Tata Consultancy Services Ltd.,TCS,NSE announces special trading session market closures for November,2023-11-01,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,2023-09-06,Neutral,TCS,0.3182,Positive,0
Tata Consultancy Services Ltd.,TCS,Nifty hits new life peak Sensex surpasses 66K Maharatna PSUs top losers,2023-07-13,Neutral,TCS,0.0258,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services tops BrandZ's 10th edition of most valuable Indian brands,2023-09-29,Neutral,TCS,0.7713,Positive,0
Tata Consultancy Services Ltd.,TCS,Indian Equity Markets End September on a High Note,2023-09-29,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Qualcomm Partners With Indian Entities For Snapdragon X Elite Chip and 6G Network Development,2023-10-27,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,India's Sensex and Nifty 50 experience midday rise,2023-10-30,Negative,TCS,0.6019,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS Reports Flat Quarterly Growth Maintains Optimism Despite Macroeconomic Concerns,2023-10-12,Negative,TCS,0.9269,Positive,0
Tata Consultancy Services Ltd.,TCS,Infosys slips below Hindustan Unilever in market cap after Q2 guidance cut,2023-10-13,Neutral,TCS,-0.2732,Negative,0
Tata Consultancy Services Ltd.,TCS,Indian bluechip stocks underperform led by Wipro's 36% downturn,2023-09-29,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Sensex, Nifty slump 1 pc amid unabated foreign fund outflows, weak global trends",2024-11-12,Neutral,TCS,-0.4516,Negative,0
Tata Consultancy Services Ltd.,TCS,"New York City Marathon 2024 guide: How to watch, when it starts and celebs running",2024-11-04,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Market valuation of top Indian firms sees mixed results amid global economic shifts,2023-11-13,Neutral,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,BSNL selects Nokia for â‚¹1000 crore OTN equipment contract,2023-11-13,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Motors shares gain on Tata Technologies IPO announcement,2023-11-15,Neutral,TCS,0.8808,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS sets cutoff for shareholder eligibility in upcoming share buyback,2023-11-15,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,ASX taps TCS and Accenture for $125 million CHESS replacement,2023-11-20,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Sensex dips as banking sector struggles IT firms gain,2023-11-20,Neutral,TCS,0.4263,Positive,0
Tata Consultancy Services Ltd.,TCS,Stock market moves: Maruti Suzuki's share allotment LIC increases stake in BoB Wipro-NVIDIA collaboration,2023-11-21,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS share price dips post-ex-date for â‚¹17000 crore buyback plan,2023-11-24,Positive,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services concludes Rs 17000 crore buyback,2023-12-07,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies sets IPO date for November 22,2023-11-14,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Sensex hits record high led by HDFC Bank and LIC growth,2023-12-11,Neutral,TCS,0.7818,Positive,0
Tata Consultancy Services Ltd.,TCS,"After â€˜whites onlyâ€™ job posting, Va. tech company hit with fine from the Justice Department",2024-05-27,Neutral,TCS,0.6369,Positive,0
Tata Consultancy Services Ltd.,TCS,NSE announces special trading session market closures for November,2023-11-01,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Indian equities rebound TCS earnings anticipated as Bank of Baroda onboarding halted,2023-10-11,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,BSE Sensex drops amid foreign fund outflows and sluggish Asian Market,2023-10-03,Positive,TCS,-0.4019,Negative,0
Tata Consultancy Services Ltd.,TCS,TCS anticipates Q3 profit rise influenced by CEO strategies and partnerships,2023-10-03,Positive,TCS,0.8404,Positive,0
Tata Consultancy Services Ltd.,TCS,Suzlon Energy shares rise HDFC Bank tops turnover charts in Thursday's NSE session,2023-10-05,Neutral,TCS,0.965,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies IPO reserves shares for Tata Motors shareholders employees,2023-10-04,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies gears up for IPO with special provisions for Tata Motors shareholders,2023-10-05,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Nifty projected to hit 21000 by December 2023 says ICICI Direct,2023-10-11,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,Cognizant forecasts quarterly revenue below estimates on weak corporate spending,2023-11-01,Neutral,TCS,-0.6404,Negative,0
Tata Consultancy Services Ltd.,TCS,Indian stock indices advance following US Federal Reserve's rate decision,2023-11-02,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,LIC shifts focus to IT firms and HDFC Bank reduces stakes in other banks,2023-11-03,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Reliance Industries leads as nine of India's top firms see market value surge,2023-11-06,Neutral,TCS,0.6939,Positive,0
Tata Consultancy Services Ltd.,TCS,Religare Broking lists five Diwali investment picks with 23% upside potential,2023-11-09,Neutral,TCS,0.2,Positive,0
Tata Consultancy Services Ltd.,TCS,Tata Technologies announces IPO a first for Tata Group since 2004,2023-11-13,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services Reports Modest Q2 Growth Misses Bloombergâ€™s Projection,2023-10-11,Neutral,TCS,0.3779,Positive,0
Tata Consultancy Services Ltd.,TCS,Nifty 50 firms post strong Q2 results led by cyclicals,2023-10-31,Neutral,TCS,0.9184,Positive,0
Tata Consultancy Services Ltd.,TCS,Viavi Solutions Selected by Claro Colombia to Improve Customer Service Using AI-Based Technology,2024-02-07,Neutral,TCS,0.5574,Positive,0
Tata Consultancy Services Ltd.,TCS,Navigating Growth Challenges in the IT Services Landscape,2024-05-06,Neutral,TCS,0.6404,Positive,0
Tata Consultancy Services Ltd.,TCS,"US Election Results: As American markets spike, this is how investors from India can invest in the overseas stocks",2024-11-06,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Ireland an ideal access to Europe for Indian start-ups and digital businesses, says official",2024-11-22,Neutral,TCS,0.5267,Positive,0
Tata Consultancy Services Ltd.,TCS,"Nissan Kicks e-Power now open for booking in Malaysia, priced below RM130,000",2024-11-22,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Retiree who finished dead last in 2023 NYC Marathon back for more â€” â€˜just warming upâ€™,2024-10-29,Negative,TCS,-0.5325,Negative,0
Tata Consultancy Services Ltd.,TCS,Daniel Romanchuk upsets former champ to win menâ€™s wheelchair race at NYC Marathon as Scaroni takes womenâ€™s event,2024-11-04,Neutral,TCS,0.6597,Positive,0
Tata Consultancy Services Ltd.,TCS,I was paralyzed a decade ago â€” hereâ€™s how I run the NYC marathon,2024-10-28,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,TCS signs 10-year partnership with Brazilâ€™s institution Insper; to invest $8.6 million,2024-10-30,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Nita Ambani wanted husband Mukesh Ambani to tell Nvidia CEO Jensen Huang THIS fact,2024-10-25,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Mcap of eight of top 10 most-valued firms take â‚¹1.65 lakh crore hit,2024-11-18,Neutral,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,"No, Hurricanes Helene and Milton Were Not â€œSuperchargedâ€ by ClimateÂ Change",2024-11-18,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,TCS lands 15-year deal to modernize Irelandâ€™s pension system,2024-10-29,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,EU auto biz slump throws ITâ€™s growth plans off the track,2024-10-28,Neutral,TCS,0.3818,Positive,0
Tata Consultancy Services Ltd.,TCS,TCS inks multi-year deal to make Air France-KLM leading data-driven airline,2024-11-07,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services to deliver Irish pension scheme,2024-10-29,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Cox & Kings appoints Ramalingam Subramanian as President,2024-11-19,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Stock Market Live Updates November 19, 2024: Stock to sell today: Mphasis (â‚¹2,758.80): SELL",2024-11-19,Positive,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,"Sensex, Nifty declines amid continued FII selling and weak global cues",2024-10-31,Neutral,TCS,-0.2516,Negative,0
Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services stock rating maintained by Jefferies after earnings,2024-04-12,Negative,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Xerox signs $1 billion IT services deal with TCS and HCLTech,2024-11-08,Neutral,TCS,0.0,Neutral,0
Tata Consultancy Services Ltd.,TCS,Personal Care Marathon Partnerships - Radox and the TCS London Marathon Announced a New Partnership (TrendHunter.com),2024-11-20,Positive,TCS,0.4939,Positive,0
Tata Consultancy Services Ltd.,TCS,Jefferies Report: Margin Expansion of IT Cos. in FY25 Faces Significant Hurdles,2024-06-10,Neutral,TCS,0.2023,Positive,0
Tata Consultancy Services Ltd.,TCS,India's TCS beats Q1 view flags persistent demand uncertainty,2024-07-11,Neutral,TCS,-0.4404,Negative,0
Tata Consultancy Services Ltd.,TCS,"Block deals worth over Rs 8,228 crore this week; TCS, ICICI Bank, Power Grid lead the action",2024-11-25,Neutral,TCS,-0.25,Negative,0
Tata Consultancy Services Ltd.,TCS,Ratan Tata who put India's Tata Group on the global map dies at 86,2024-10-10,Neutral,TCS,-0.3818,Negative,0
Tata Consultancy Services Ltd.,TCS,India stocks higher at close of trade; Nifty 50 up 0.94%,2024-12-05,Neutral,TCS,0.4019,Positive,0
Tata Consultancy Services Ltd.,TCS,ICICI Securities lifts TCS to Buy on potential market share gains high margins,2025-01-02,Neutral,TCS,0.7003,Positive,0
Tata Consultancy Services Ltd.,TCS,Indian shares set for a muted start with the focus on TCS,2025-01-10,Neutral,TCS,0.296,Positive,0
Tata Consultancy Services Ltd.,TCS,"Tech Mahindra appoints former TCS exec to head tech, media biz",2024-10-25,Neutral,TCS,0.0,Neutral,0
