Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi
State Bank of India,SBIN,"Govt steps in to save RINL from closure with â‚¹1,640 crore initial bailout,",2024-11-04,Positive,SBI,0.4215,Positive,0
State Bank of India,SBIN,Tim Walzâ€™s Minnesota state investment board stepped up contributions to Chinese funds during his tenure,2024-10-29,Neutral,SBI,0.0,Neutral,0
State Bank of India,SBIN,Deven Choksey on 2 themes to bet on in a volatile market,2024-11-19,Positive,SBI,0.0,Neutral,0
State Bank of India,SBIN,FM unveils specially minted â‚¹100 commemorative coin to mark centenary of SBIâ€™s Horniman Circle Branch,2024-11-19,Positive,SBI,0.0,Neutral,0
State Bank of India,SBIN,"GTN and SBI Group collaborate to launch ""SBI Saudi Arabia Equity Exchange Traded Fund (ETF)""",2024-11-04,Neutral,SBI,0.0,Neutral,0
State Bank of India,SBIN,"New credit card rules: SBI Card increases these credit card charges from November 1, 2024; check details",2024-10-30,Neutral,SBI,0.4767,Positive,0
State Bank of India,SBIN,SBI appoints Debasish Mishra as Chief General Manager of its New Delhi Circle,2024-11-04,Positive,SBI,0.0,Neutral,0
State Bank of India,SBIN,Finovate Global Indonesia: Sharia-Compliant Banking and the Rise of Lending-as-a-Service,2024-11-08,Negative,SBI,0.2,Positive,0
,,"4400 की गलती के एवज में करना होगा 1.70 लाख रुपये का भुगतान, महिला कस्टमर की शिकयत पर SBI बैंक दोषी करार",2025-11-13,,SBI,0.0,Neutral,1
,,"SBI PO Vacancy 2025: आने वाले 5 महीनों में पीओ-सीबीओ के 3500 पदों पर होगी भर्ती, महिलाओं के लिए भी ढेरों मौके",2025-10-27,,SBI,-0.5574,Negative,1
,,"SBI Bank Robbery: कर्नाटक में SBI बैंक में भीषण डकैती, लुटेरों ने 58 किलो सोना और 8 करोड़ कैश किया साफ, तलाशी अभियान जारी",2025-09-17,,SBI,0.0,Neutral,1
,,"SBI Specialist Officer Recruitment: 122 पदों पर भर्ती के लिए आवेदन शुरू, एक लाख तक मिलेगी सैलरी",2025-09-15,,SBI,0.0,Neutral,1
,,"तेलंगाना में कैशियर ने फिल्मी अंदाज में दिया चोरी को अंजाम, बैंक से उड़ाया 20 किलो सोना और ₹1.1 करोड़ कैश!",2025-09-01,,SBI,0.0,Neutral,1
,,"SBI Clerk Recruitment 2025:6,500 से ज्यादा पदों के लिए 26 अगस्त को बंद हो जाएगा पंजीकरण, जल्द करें अप्लाई",2025-08-21,,SBI,0.0,Neutral,1
